numero_processo,numero_cnj,classe_codigo,classe_nome,assuntos,data_ajuizamento,ultima_atualizacao,qtd_movimentos,grau,formato,link_consulta
00357087520044047000,0035708-75.2004.4.04.7000,272,Representação Criminal/Notícia de Crime,"Crimes contra o Sistema Financeiro Nacional; Crimes de &quot;Lavagem&quot; ou Ocultação de Bens, Direitos ou Valores",2004-10-21,2021-07-26T03:26:22.321000Z,172,G1,Eletrônico,https://www.trf4.jus.br/trf4/controlador.php?acao=consulta_processual_resultado_pesquisa&selForma=NU&txtValor=00357087520044047000&selOrigem=TRF&chkMostrarBaixados=1
00377466020044047000,0037746-60.2004.4.04.7000,283,Ação Penal - Procedimento Ordinário,Crimes contra o Sistema Financeiro Nacional,2004-11-09,2021-07-24T00:35:24.690000Z,361,G1,Eletrônico,https://www.trf4.jus.br/trf4/controlador.php?acao=consulta_processual_resultado_pesquisa&selForma=NU&txtValor=00377466020044047000&selOrigem=TRF&chkMostrarBaixados=1
00373317720044047000,0037331-77.2004.4.04.7000,330,Arresto / Hipoteca Legal,"Crimes contra o Sistema Financeiro Nacional; Crimes de &quot;Lavagem&quot; ou Ocultação de Bens, Direitos ou Valores",2004-11-09,2021-07-26T15:55:11.466000Z,186,G1,Eletrônico,https://www.trf4.jus.br/trf4/controlador.php?acao=consulta_processual_resultado_pesquisa&selForma=NU&txtValor=00373317720044047000&selOrigem=TRF&chkMostrarBaixados=1
00374114120044047000,0037411-41.2004.4.04.7000,272,Representação Criminal/Notícia de Crime,Crimes contra o Sistema Financeiro Nacional,2004-11-10,2021-07-25T02:23:36.906000Z,222,G1,Eletrônico,https://www.trf4.jus.br/trf4/controlador.php?acao=consulta_processual_resultado_pesquisa&selForma=NU&txtValor=00374114120044047000&selOrigem=TRF&chkMostrarBaixados=1
00374105620044047000,0037410-56.2004.4.04.7000,280,Auto de Prisão em Flagrante,Crimes contra o Sistema Financeiro Nacional,2004-11-10,2021-07-27T03:56:38.193000Z,58,G1,Eletrônico,https://www.trf4.jus.br/trf4/controlador.php?acao=consulta_processual_resultado_pesquisa&selForma=NU&txtValor=00374105620044047000&selOrigem=TRF&chkMostrarBaixados=1
00379691320044047000,0037969-13.2004.4.04.7000,279,Inquérito Policial,Crimes contra o Sistema Financeiro Nacional,2004-11-12,2021-07-29T06:07:52.846000Z,108,G1,Eletrônico,https://www.trf4.jus.br/trf4/controlador.php?acao=consulta_processual_resultado_pesquisa&selForma=NU&txtValor=00379691320044047000&selOrigem=TRF&chkMostrarBaixados=1
50238766620184047000,5023876-66.2018.4.04.7000,283,Ação Penal - Procedimento Ordinário,Crimes contra o Sistema Financeiro Nacional,2004-11-17,2026-09-13T09:48:05.494000Z,98,G1,Eletrônico,https://www.trf4.jus.br/trf4/controlador.php?acao=consulta_processual_resultado_pesquisa&selForma=NU&txtValor=50238766620184047000&selOrigem=TRF&chkMostrarBaixados=1
00384030220044047000,0038403-02.2004.4.04.7000,283,Ação Penal - Procedimento Ordinário,Crimes contra o Sistema Financeiro Nacional,2004-11-17,2021-07-27T07:07:44.556000Z,237,G1,Eletrônico,https://www.trf4.jus.br/trf4/controlador.php?acao=consulta_processual_resultado_pesquisa&selForma=NU&txtValor=00384030220044047000&selOrigem=TRF&chkMostrarBaixados=1
50119363620204047000,5011936-36.2020.4.04.7000,283,Ação Penal - Procedimento Ordinário,Crimes contra o Sistema Financeiro Nacional,2004-11-18,2025-06-15T02:41:27.191Z,19,G1,Eletrônico,https://www.trf4.jus.br/trf4/controlador.php?acao=consulta_processual_resultado_pesquisa&selForma=NU&txtValor=50119363620204047000&selOrigem=TRF&chkMostrarBaixados=1
00391946820044047000,0039194-68.2004.4.04.7000,283,Ação Penal - Procedimento Ordinário,Crimes contra o Sistema Financeiro Nacional,2004-11-18,2021-06-12T11:44:17.660000Z,129,G1,Eletrônico,https://www.trf4.jus.br/trf4/controlador.php?acao=consulta_processual_resultado_pesquisa&selForma=NU&txtValor=00391946820044047000&selOrigem=TRF&chkMostrarBaixados=1
00395730920044047000,0039573-09.2004.4.04.7000,283,Ação Penal - Procedimento Ordinário,Crimes contra o Sistema Financeiro Nacional,2004-11-22,2021-07-25T06:08:46.508000Z,281,G1,Eletrônico,https://www.trf4.jus.br/trf4/controlador.php?acao=consulta_processual_resultado_pesquisa&selForma=NU&txtValor=00395730920044047000&selOrigem=TRF&chkMostrarBaixados=1
50242992620184047000,5024299-26.2018.4.04.7000,283,Ação Penal - Procedimento Ordinário,Crimes contra o Sistema Financeiro Nacional,2004-11-30,2025-08-02T12:40:03.256Z,119,G1,Eletrônico,https://www.trf4.jus.br/trf4/controlador.php?acao=consulta_processual_resultado_pesquisa&selForma=NU&txtValor=50242992620184047000&selOrigem=TRF&chkMostrarBaixados=1
00398320420044047000,0039832-04.2004.4.04.7000,283,Ação Penal - Procedimento Ordinário,Crimes contra o Sistema Financeiro Nacional,2004-11-30,2021-07-26T04:39:38.378000Z,211,G1,Eletrônico,https://www.trf4.jus.br/trf4/controlador.php?acao=consulta_processual_resultado_pesquisa&selForma=NU&txtValor=00398320420044047000&selOrigem=TRF&chkMostrarBaixados=1
00398286420044047000,0039828-64.2004.4.04.7000,283,Ação Penal - Procedimento Ordinário,Crimes contra o Sistema Financeiro Nacional,2004-11-30,2021-07-29T11:31:12.984000Z,207,G1,Eletrônico,https://www.trf4.jus.br/trf4/controlador.php?acao=consulta_processual_resultado_pesquisa&selForma=NU&txtValor=00398286420044047000&selOrigem=TRF&chkMostrarBaixados=1
00410410820044047000,0041041-08.2004.4.04.7000,272,Representação Criminal/Notícia de Crime,Crimes contra o Sistema Financeiro Nacional,2004-12-09,2021-07-24T18:22:13.544000Z,72,G1,Eletrônico,https://www.trf4.jus.br/trf4/controlador.php?acao=consulta_processual_resultado_pesquisa&selForma=NU&txtValor=00410410820044047000&selOrigem=TRF&chkMostrarBaixados=1
00412914120044047000,0041291-41.2004.4.04.7000,319,Exceção de Incompetência de Juízo,Crimes contra o Sistema Financeiro Nacional,2004-12-13,2021-07-29T06:53:47.860000Z,80,G1,Eletrônico,https://www.trf4.jus.br/trf4/controlador.php?acao=consulta_processual_resultado_pesquisa&selForma=NU&txtValor=00412914120044047000&selOrigem=TRF&chkMostrarBaixados=1
50019835320224047008,5001983-53.2022.4.04.7008,279,Inquérito Policial,Crimes contra a Flora; Homicídio Simples; Poluição,2004-12-17,2025-03-21T16:05:29.070Z,5,G1,Eletrônico,https://www.trf4.jus.br/trf4/controlador.php?acao=consulta_processual_resultado_pesquisa&selForma=NU&txtValor=50019835320224047008&selOrigem=TRF&chkMostrarBaixados=1
00431162020044047000,0043116-20.2004.4.04.7000,272,Representação Criminal/Notícia de Crime,Crimes contra o Sistema Financeiro Nacional,2004-12-17,2022-03-04T21:20:54.674000Z,626,G1,Físico,https://www.trf4.jus.br/trf4/controlador.php?acao=consulta_processual_resultado_pesquisa&selForma=NU&txtValor=00431162020044047000&selOrigem=TRF&chkMostrarBaixados=1
00010618320064047000,0001061-83.2006.4.04.7000,279,Inquérito Policial,Crimes contra o Sistema Financeiro Nacional,2005-01-09,2021-07-24T16:24:42.793000Z,117,G1,Eletrônico,https://www.trf4.jus.br/trf4/controlador.php?acao=consulta_processual_resultado_pesquisa&selForma=NU&txtValor=00010618320064047000&selOrigem=TRF&chkMostrarBaixados=1
00009348220054047000,0000934-82.2005.4.04.7000,326,Restituição de Coisas Apreendidas,Crimes contra o Sistema Financeiro Nacional,2005-01-12,2021-07-29T03:22:26.793000Z,88,G1,Eletrônico,https://www.trf4.jus.br/trf4/controlador.php?acao=consulta_processual_resultado_pesquisa&selForma=NU&txtValor=00009348220054047000&selOrigem=TRF&chkMostrarBaixados=1
00009339720054047000,0000933-97.2005.4.04.7000,272,Representação Criminal/Notícia de Crime,Crimes contra o Sistema Financeiro Nacional,2005-01-12,2021-07-25T18:53:57.489000Z,39,G1,Eletrônico,https://www.trf4.jus.br/trf4/controlador.php?acao=consulta_processual_resultado_pesquisa&selForma=NU&txtValor=00009339720054047000&selOrigem=TRF&chkMostrarBaixados=1
00004601420054047000,0000460-14.2005.4.04.7000,330,Arresto / Hipoteca Legal,Crimes contra o Sistema Financeiro Nacional,2005-01-17,2021-07-24T00:18:16.875000Z,121,G1,Eletrônico,https://www.trf4.jus.br/trf4/controlador.php?acao=consulta_processual_resultado_pesquisa&selForma=NU&txtValor=00004601420054047000&selOrigem=TRF&chkMostrarBaixados=1
00011227520054047000,0001122-75.2005.4.04.7000,272,Representação Criminal/Notícia de Crime,Crimes contra o Sistema Financeiro Nacional,2005-01-21,2022-03-04T23:30:58.358000Z,108,G1,Físico,https://www.trf4.jus.br/trf4/controlador.php?acao=consulta_processual_resultado_pesquisa&selForma=NU&txtValor=00011227520054047000&selOrigem=TRF&chkMostrarBaixados=1
00021524820054047000,0002152-48.2005.4.04.7000,279,Inquérito Policial,Crimes contra o Sistema Financeiro Nacional; Quadrilha ou Bando,2005-01-27,2021-07-26T15:26:46.396000Z,67,G1,Eletrônico,https://www.trf4.jus.br/trf4/controlador.php?acao=consulta_processual_resultado_pesquisa&selForma=NU&txtValor=00021524820054047000&selOrigem=TRF&chkMostrarBaixados=1
50428046520184047000,5042804-65.2018.4.04.7000,279,Inquérito Policial,Crimes contra o Sistema Financeiro Nacional; Quadrilha ou Bando,2005-01-27,2021-09-02T02:03:01.754000Z,20,G1,Eletrônico,https://www.trf4.jus.br/trf4/controlador.php?acao=consulta_processual_resultado_pesquisa&selForma=NU&txtValor=50428046520184047000&selOrigem=TRF&chkMostrarBaixados=1
50244863420184047000,5024486-34.2018.4.04.7000,283,Ação Penal - Procedimento Ordinário,Crimes contra o Sistema Financeiro Nacional,2005-01-28,2024-08-18T11:51:17.717Z,86,G1,Eletrônico,https://www.trf4.jus.br/trf4/controlador.php?acao=consulta_processual_resultado_pesquisa&selForma=NU&txtValor=50244863420184047000&selOrigem=TRF&chkMostrarBaixados=1
00022503320054047000,0002250-33.2005.4.04.7000,283,Ação Penal - Procedimento Ordinário,Crimes contra o Sistema Financeiro Nacional,2005-01-28,2021-07-25T12:10:04.770000Z,132,G1,Eletrônico,https://www.trf4.jus.br/trf4/controlador.php?acao=consulta_processual_resultado_pesquisa&selForma=NU&txtValor=00022503320054047000&selOrigem=TRF&chkMostrarBaixados=1
00022511820054047000,0002251-18.2005.4.04.7000,283,Ação Penal - Procedimento Ordinário,Crimes contra o Sistema Financeiro Nacional,2005-01-28,2021-07-28T20:09:25.047000Z,119,G1,Eletrônico,https://www.trf4.jus.br/trf4/controlador.php?acao=consulta_processual_resultado_pesquisa&selForma=NU&txtValor=00022511820054047000&selOrigem=TRF&chkMostrarBaixados=1
00013695620054047000,0001369-56.2005.4.04.7000,272,Representação Criminal/Notícia de Crime,Crimes contra o Sistema Financeiro Nacional,2005-01-28,2021-07-26T17:41:27.068000Z,297,G1,Eletrônico,https://www.trf4.jus.br/trf4/controlador.php?acao=consulta_processual_resultado_pesquisa&selForma=NU&txtValor=00013695620054047000&selOrigem=TRF&chkMostrarBaixados=1
00023923720054047000,0002392-37.2005.4.04.7000,326,Restituição de Coisas Apreendidas,Crimes contra o Sistema Financeiro Nacional,2005-02-01,2021-07-25T16:11:39.298000Z,43,G1,Eletrônico,https://www.trf4.jus.br/trf4/controlador.php?acao=consulta_processual_resultado_pesquisa&selForma=NU&txtValor=00023923720054047000&selOrigem=TRF&chkMostrarBaixados=1
00014856220054047000,0001485-62.2005.4.04.7000,272,Representação Criminal/Notícia de Crime,Crimes contra o Sistema Financeiro Nacional,2005-02-02,2021-07-25T09:25:34.466000Z,91,G1,Eletrônico,https://www.trf4.jus.br/trf4/controlador.php?acao=consulta_processual_resultado_pesquisa&selForma=NU&txtValor=00014856220054047000&selOrigem=TRF&chkMostrarBaixados=1
00043099120054047000,0004309-91.2005.4.04.7000,283,Ação Penal - Procedimento Ordinário,Crimes contra o Sistema Financeiro Nacional,2005-02-24,2021-07-24T15:43:43.076000Z,210,G1,Eletrônico,https://www.trf4.jus.br/trf4/controlador.php?acao=consulta_processual_resultado_pesquisa&selForma=NU&txtValor=00043099120054047000&selOrigem=TRF&chkMostrarBaixados=1
50129768720194047000,5012976-87.2019.4.04.7000,283,Ação Penal - Procedimento Ordinário,Crimes contra o Sistema Financeiro Nacional,2005-02-24,2021-09-01T23:28:13.978000Z,11,G1,Eletrônico,https://www.trf4.jus.br/trf4/controlador.php?acao=consulta_processual_resultado_pesquisa&selForma=NU&txtValor=50129768720194047000&selOrigem=TRF&chkMostrarBaixados=1
00043168320054047000,0004316-83.2005.4.04.7000,283,Ação Penal - Procedimento Ordinário,Crimes contra o Sistema Financeiro Nacional,2005-02-25,2021-07-24T22:59:25.580000Z,245,G1,Eletrônico,https://www.trf4.jus.br/trf4/controlador.php?acao=consulta_processual_resultado_pesquisa&selForma=NU&txtValor=00043168320054047000&selOrigem=TRF&chkMostrarBaixados=1
00043133120054047000,0004313-31.2005.4.04.7000,279,Inquérito Policial,Crimes contra o Sistema Financeiro Nacional,2005-02-25,2021-07-25T06:23:27.470000Z,42,G1,Eletrônico,https://www.trf4.jus.br/trf4/controlador.php?acao=consulta_processual_resultado_pesquisa&selForma=NU&txtValor=00043133120054047000&selOrigem=TRF&chkMostrarBaixados=1
00050096720054047000,0005009-67.2005.4.04.7000,279,Inquérito Policial,"Crimes contra a Ordem Tributária; Crimes contra o Sistema Financeiro Nacional; Crimes de &quot;Lavagem&quot; ou Ocultação de Bens, Direitos ou Valores",2005-03-02,2023-12-01T03:36:09.919000Z,160,G1,Físico,https://www.trf4.jus.br/trf4/controlador.php?acao=consulta_processual_resultado_pesquisa&selForma=NU&txtValor=00050096720054047000&selOrigem=TRF&chkMostrarBaixados=1
00047480520054047000,0004748-05.2005.4.04.7000,326,Restituição de Coisas Apreendidas,Crimes contra o Sistema Financeiro Nacional,2005-03-02,2021-07-24T03:28:58.183000Z,36,G1,Eletrônico,https://www.trf4.jus.br/trf4/controlador.php?acao=consulta_processual_resultado_pesquisa&selForma=NU&txtValor=00047480520054047000&selOrigem=TRF&chkMostrarBaixados=1
50439010320184047000,5043901-03.2018.4.04.7000,283,Ação Penal - Procedimento Ordinário,"Crimes contra o Sistema Financeiro Nacional; Crimes de &quot;Lavagem&quot; ou Ocultação de Bens, Direitos ou Valores; Quadrilha ou Bando",2005-03-04,2023-02-03T10:04:20.805000Z,64,G1,Eletrônico,https://www.trf4.jus.br/trf4/controlador.php?acao=consulta_processual_resultado_pesquisa&selForma=NU&txtValor=50439010320184047000&selOrigem=TRF&chkMostrarBaixados=1
00050382020054047000,0005038-20.2005.4.04.7000,283,Ação Penal - Procedimento Ordinário,"Crimes contra o Sistema Financeiro Nacional; Crimes de &quot;Lavagem&quot; ou Ocultação de Bens, Direitos ou Valores; Quadrilha ou Bando",2005-03-04,2023-05-01T09:58:16.690000Z,742,G1,Físico,https://www.trf4.jus.br/trf4/controlador.php?acao=consulta_processual_resultado_pesquisa&selForma=NU&txtValor=00050382020054047000&selOrigem=TRF&chkMostrarBaixados=1
00050511920054047000,0005051-19.2005.4.04.7000,330,Arresto / Hipoteca Legal,Crimes contra o Sistema Financeiro Nacional,2005-03-04,2021-07-24T03:07:33.972000Z,142,G1,Eletrônico,https://www.trf4.jus.br/trf4/controlador.php?acao=consulta_processual_resultado_pesquisa&selForma=NU&txtValor=00050511920054047000&selOrigem=TRF&chkMostrarBaixados=1
00050702520054047000,0005070-25.2005.4.04.7000,330,Arresto / Hipoteca Legal,Crimes contra o Sistema Financeiro Nacional,2005-03-04,2021-07-25T14:41:14.603000Z,40,G1,Eletrônico,https://www.trf4.jus.br/trf4/controlador.php?acao=consulta_processual_resultado_pesquisa&selForma=NU&txtValor=00050702520054047000&selOrigem=TRF&chkMostrarBaixados=1
00050477920054047000,0005047-79.2005.4.04.7000,330,Arresto / Hipoteca Legal,Crimes contra o Sistema Financeiro Nacional,2005-03-04,2021-07-27T08:19:00.223000Z,82,G1,Eletrônico,https://www.trf4.jus.br/trf4/controlador.php?acao=consulta_processual_resultado_pesquisa&selForma=NU&txtValor=00050477920054047000&selOrigem=TRF&chkMostrarBaixados=1
00050581120054047000,0005058-11.2005.4.04.7000,330,Arresto / Hipoteca Legal,Crimes contra o Sistema Financeiro Nacional,2005-03-04,2021-07-29T11:31:08.655000Z,71,G1,Eletrônico,https://www.trf4.jus.br/trf4/controlador.php?acao=consulta_processual_resultado_pesquisa&selForma=NU&txtValor=00050581120054047000&selOrigem=TRF&chkMostrarBaixados=1
00057371120054047000,0005737-11.2005.4.04.7000,272,Representação Criminal/Notícia de Crime,Crimes contra o Sistema Financeiro Nacional,2005-03-10,2021-07-25T16:26:21.067000Z,106,G1,Eletrônico,https://www.trf4.jus.br/trf4/controlador.php?acao=consulta_processual_resultado_pesquisa&selForma=NU&txtValor=00057371120054047000&selOrigem=TRF&chkMostrarBaixados=1
00057501020054047000,0005750-10.2005.4.04.7000,323,Exceção de Impedimento,Crimes contra o Sistema Financeiro Nacional,2005-03-11,2021-07-25T05:40:54.670000Z,17,G1,Eletrônico,https://www.trf4.jus.br/trf4/controlador.php?acao=consulta_processual_resultado_pesquisa&selForma=NU&txtValor=00057501020054047000&selOrigem=TRF&chkMostrarBaixados=1
00061095720054047000,0006109-57.2005.4.04.7000,326,Restituição de Coisas Apreendidas,Crimes contra o Sistema Financeiro Nacional,2005-03-18,2021-07-24T00:40:52.338000Z,108,G1,Eletrônico,https://www.trf4.jus.br/trf4/controlador.php?acao=consulta_processual_resultado_pesquisa&selForma=NU&txtValor=00061095720054047000&selOrigem=TRF&chkMostrarBaixados=1
00069444520054047000,0006944-45.2005.4.04.7000,283,Ação Penal - Procedimento Ordinário,Crimes contra o Sistema Financeiro Nacional,2005-03-30,2021-07-29T10:24:28.973000Z,482,G1,Eletrônico,https://www.trf4.jus.br/trf4/controlador.php?acao=consulta_processual_resultado_pesquisa&selForma=NU&txtValor=00069444520054047000&selOrigem=TRF&chkMostrarBaixados=1
50439391520184047000,5043939-15.2018.4.04.7000,283,Ação Penal - Procedimento Ordinário,Crimes contra o Sistema Financeiro Nacional,2005-04-04,2025-06-15T15:10:04.034Z,119,G1,Eletrônico,https://www.trf4.jus.br/trf4/controlador.php?acao=consulta_processual_resultado_pesquisa&selForma=NU&txtValor=50439391520184047000&selOrigem=TRF&chkMostrarBaixados=1
50100688620214047000,5010068-86.2021.4.04.7000,283,Ação Penal - Procedimento Ordinário,Crimes contra o Sistema Financeiro Nacional,2005-04-04,2025-06-16T15:47:57.135Z,6,G1,Eletrônico,https://www.trf4.jus.br/trf4/controlador.php?acao=consulta_processual_resultado_pesquisa&selForma=NU&txtValor=50100688620214047000&selOrigem=TRF&chkMostrarBaixados=1
00073272320054047000,0007327-23.2005.4.04.7000,283,Ação Penal - Procedimento Ordinário,Crimes contra o Sistema Financeiro Nacional,2005-04-04,2021-06-12T08:45:17.211000Z,132,G1,Eletrônico,https://www.trf4.jus.br/trf4/controlador.php?acao=consulta_processual_resultado_pesquisa&selForma=NU&txtValor=00073272320054047000&selOrigem=TRF&chkMostrarBaixados=1
00077265220054047000,0007726-52.2005.4.04.7000,283,Ação Penal - Procedimento Ordinário,Crimes contra o Sistema Financeiro Nacional,2005-04-04,2021-07-28T23:13:10.278000Z,260,G1,Eletrônico,https://www.trf4.jus.br/trf4/controlador.php?acao=consulta_processual_resultado_pesquisa&selForma=NU&txtValor=00077265220054047000&selOrigem=TRF&chkMostrarBaixados=1
